class;cap-diameter;stem-height;stem-width;season;cap-shape_convex;cap-shape_flat;cap-shape_sunken;cap-color_brown;cap-color_orange;cap-color_red;cap-color_white;cap-color_yellow;habitat_grasses;habitat_heaths;habitat_leaves;habitat_meadows;habitat_woods;mushroom-id
poisonous;4.12;7.88;4.27;summer;0;1;0;1;0;0;0;0;0;0;1;0;0;6680
poisonous;3.58;8.76;4.83;autumn;0;1;0;0;0;0;1;0;0;0;0;0;1;32148
poisonous;3.02;7.98;3.96;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;13300
poisonous;3.64;8.37;3.96;autumn;1;0;0;0;0;0;1;0;0;0;1;0;0;5558
poisonous;3.47;7.37;3.91;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;5372
poisonous;2.35;7.94;3.72;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;8210
poisonous;2.32;7.18;3.91;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;20613
poisonous;3.23;7.21;3.72;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;24702
poisonous;4.23;9.9;4.97;autumn;1;0;0;0;0;0;1;0;0;0;1;0;0;11037
poisonous;2.82;8.06;4.28;summer;1;0;0;1;0;0;0;0;0;0;1;0;0;14376
poisonous;2.4;6.54;3.23;summer;1;0;0;0;0;0;1;0;0;0;1;0;0;34218
poisonous;4.16;7.99;3.86;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;29262
poisonous;3.93;8.44;4.36;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;27488
poisonous;3.69;7.89;3.95;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;31867
poisonous;3.08;6.91;3.23;autumn;1;0;0;0;0;0;1;0;0;0;1;0;0;30861
poisonous;3.41;7.06;3.45;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;14571
poisonous;4.28;8.87;4.18;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;33993
poisonous;4.86;8.26;4.34;summer;0;1;0;1;0;0;0;0;0;0;1;0;0;8284
poisonous;3.59;8.25;4.39;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;8199
poisonous;2.75;7.5;3.7;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;13306
poisonous;2.64;7.46;3.85;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;8913
poisonous;3.12;9.07;4.22;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;8579
poisonous;3.63;7.84;4.0;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;24096
poisonous;3.96;8.39;4.47;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;35419
poisonous;4.12;8.05;3.97;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;1541
poisonous;2.97;7.91;4.07;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;35252
poisonous;3.15;8.91;3.87;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;7500
poisonous;3.94;8.21;4.13;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;29900
poisonous;4.48;8.4;4.16;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;1241
poisonous;3.45;7.62;3.96;autumn;0;1;0;0;0;0;1;0;0;0;0;0;1;14441
poisonous;3.36;8.23;3.83;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;25753
poisonous;4.18;9.73;4.22;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;30911
poisonous;2.9;7.39;3.56;summer;1;0;0;0;0;0;1;0;0;0;1;0;0;33393
poisonous;3.02;6.36;3.32;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;36839
poisonous;3.39;7.31;4.14;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;13152
poisonous;3.42;7.04;3.29;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;17586
poisonous;3.86;8.13;3.74;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;7032
poisonous;2.95;8.15;4.1;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;12975
poisonous;3.55;8.09;3.98;summer;1;0;0;1;0;0;0;0;0;0;1;0;0;4260
poisonous;3.29;7.38;4.47;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;30602
poisonous;4.49;7.88;3.86;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;6643
poisonous;3.4;8.05;4.28;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;23905
poisonous;3.31;8.9;4.69;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;33771
poisonous;3.49;7.4;3.98;summer;1;0;0;0;0;0;1;0;0;0;1;0;0;15851
poisonous;3.35;7.39;4.12;summer;1;0;0;1;0;0;0;0;0;0;1;0;0;25302
poisonous;4.23;7.65;3.98;autumn;1;0;0;0;0;0;1;0;0;0;1;0;0;8550
poisonous;3.41;7.68;3.62;summer;1;0;0;0;0;0;1;0;0;0;0;0;1;3328
poisonous;3.47;7.57;3.45;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;1354
poisonous;3.36;7.71;3.94;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;22315
poisonous;3.01;7.4;3.55;autumn;0;1;0;0;0;0;1;0;0;0;0;0;1;28991
poisonous;3.86;7.57;4.16;summer;0;1;0;0;0;0;1;0;0;0;1;0;0;14964
poisonous;4.59;9.31;4.79;autumn;0;1;0;0;0;0;1;0;0;0;1;0;0;3071
poisonous;3.14;8.01;3.92;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;25160
poisonous;4.37;9.7;4.62;summer;0;1;0;1;0;0;0;0;0;0;1;0;0;6692
poisonous;3.04;6.87;3.62;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;34675
poisonous;4.72;10.35;4.62;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;17969
poisonous;3.47;8.73;4.07;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;16399
edible;6.06;7.61;10.03;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;21499
edible;6.11;6.48;8.14;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;13438
edible;6.77;6.6;10.12;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;5018
edible;5.89;7.16;9.7;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;14719
edible;5.82;7.21;9.77;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;33562
edible;6.19;7.54;11.61;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;14430
edible;5.74;6.58;9.27;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;730
edible;6.49;7.27;10.33;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;23016
edible;6.63;8.0;10.5;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;29451
edible;5.69;6.53;9.24;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;28665
edible;5.73;6.32;9.1;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;333
edible;5.14;6.49;8.95;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;11926
edible;6.54;7.31;10.51;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;1739
edible;4.9;7.0;10.58;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;26087
edible;4.43;6.41;9.22;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;15967
edible;5.5;7.0;9.83;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;27958
edible;5.03;6.52;9.72;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;15417
edible;7.09;7.75;10.63;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;876
edible;6.04;6.01;8.32;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;18733
edible;5.86;7.23;11.28;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;20195
edible;5.23;7.48;10.65;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;22501
edible;5.24;7.05;10.55;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;17384
edible;6.41;6.8;9.9;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;18538
edible;4.81;6.25;8.49;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;16909
edible;7.08;7.89;12.54;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;11313
edible;5.96;6.77;10.38;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;9239
edible;6.29;6.78;9.89;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;36681
edible;4.27;5.88;8.45;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;9593
edible;5.96;7.01;9.89;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;513
edible;8.38;7.35;10.36;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;22038
edible;6.27;8.1;10.92;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;5912
edible;6.42;7.06;9.78;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;226
edible;5.05;6.95;9.65;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;20634
edible;6.41;8.0;10.86;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;12442
edible;4.34;5.69;9.24;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;23495
edible;6.05;7.91;10.66;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;964
edible;5.07;5.76;8.48;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;8538
edible;6.19;6.43;8.63;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;10755
edible;6.88;7.45;10.96;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;36909
edible;5.11;6.08;9.07;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;35306
edible;6.61;6.56;9.04;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;33413
edible;5.17;7.99;11.04;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;36714
edible;5.53;6.83;10.44;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;21898
edible;7.07;7.03;10.15;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;3280
edible;6.19;8.21;10.52;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;9387
edible;6.14;8.18;11.23;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;5428
edible;5.33;6.36;9.55;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;19676
edible;5.76;6.56;10.8;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;33106
edible;5.71;7.03;9.85;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;17611
edible;5.85;7.07;9.32;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;9918
edible;4.64;6.1;8.89;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;35837
edible;6.29;6.68;10.24;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;12342
edible;6.96;8.6;10.47;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;35509
edible;6.12;6.71;9.88;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;29387
edible;5.1;6.15;8.24;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;18706
edible;6.84;7.02;10.53;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;31258
edible;5.85;6.76;9.48;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;20849
edible;6.29;6.05;9.53;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;31260
edible;5.11;6.67;8.8;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;14421
edible;;6.66;10.61;;1;0;0;1;0;0;0;0;0;0;1;0;0;29395
edible;6.55;7.53;11.03;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;15422
edible;5.31;6.43;9.89;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;10138
edible;4.53;6.78;9.21;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;7168
edible;5.96;7.1;10.42;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;18275
edible;6.08;6.98;10.53;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;27626
edible;5.51;6.6;9.25;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;36099
edible;7.11;7.06;10.52;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;31462
edible;6.89;7.15;9.93;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;7756
edible;6.69;7.48;11.27;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;4495
edible;5.99;6.9;10.01;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;32161
edible;6.5;8.04;11.34;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;12590
edible;7.36;8.3;11.32;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;24015
edible;5.6;6.42;9.32;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;35741
edible;6.24;7.0;10.0;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;26604
edible;6.09;6.85;10.09;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;16846
edible;6.28;6.11;11.42;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;36244
edible;6.71;7.35;10.49;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;18173
edible;6.44;7.29;9.99;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;29837
edible;6.14;7.13;10.05;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;1362
edible;7.25;7.2;10.11;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;23260
edible;6.06;6.5;10.45;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;24089
edible;5.58;6.05;9.28;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;11941
edible;5.02;7.64;10.4;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;8990
edible;5.87;5.99;9.12;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;36513
edible;5.56;7.57;10.18;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;34913
edible;6.06;6.42;8.97;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;26318
edible;6.74;7.67;10.84;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;9856
edible;6.07;6.58;9.98;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;20525
edible;6.79;7.64;11.14;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;12088
edible;6.92;7.95;11.17;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;28333
edible;6.28;6.2;9.7;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;30365
edible;5.79;5.31;9.88;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;11599
edible;7.43;8.27;11.76;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;23771
edible;5.16;7.09;10.36;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;2220
edible;7.33;6.85;10.15;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;13631
edible;5.88;7.36;10.63;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;22675
edible;3.91;6.27;9.35;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;14087
edible;5.67;7.66;10.12;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;33446
edible;6.74;7.12;10.34;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;26558
edible;6.78;8.2;11.23;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;36102
edible;5.94;7.0;10.78;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;35638
edible;6.23;7.17;10.68;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;32896
edible;5.64;6.16;9.88;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;32449
edible;6.24;6.4;9.75;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;32620
edible;5.81;6.07;10.27;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;19424
edible;5.34;6.44;10.28;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;32530
edible;6.22;7.49;11.33;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;27659
edible;6.24;5.62;9.6;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;31004
edible;6.52;7.27;10.89;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;5924
edible;5.94;7.04;9.8;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;16931
edible;5.48;7.73;11.08;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;31812
edible;6.64;6.94;9.35;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;5820
edible;6.78;7.28;10.43;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;16772
edible;6.12;7.02;9.96;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;5791
edible;6.65;7.06;9.49;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;34925
edible;5.61;6.31;9.21;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;19132
edible;5.8;6.78;9.45;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;23283
edible;6.17;7.09;10.75;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;24244
edible;5.5;6.08;9.6;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;32407
edible;6.29;8.34;12.35;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;31990
edible;5.84;6.57;8.86;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;20131
edible;6.05;6.54;9.0;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;19646
edible;5.67;6.77;10.38;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;27480
edible;6.84;6.32;9.6;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;36207
edible;4.49;6.61;9.33;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;25223
edible;6.34;7.61;10.02;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;33985
edible;5.87;7.41;10.92;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;20591
edible;6.34;8.24;11.5;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;9804
edible;6.15;7.6;10.84;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;18636
edible;6.51;7.95;11.67;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;18928
edible;6.29;7.56;10.64;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;11471
edible;5.77;6.4;9.84;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;10326
edible;6.44;6.88;9.71;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;2285
edible;5.84;6.54;10.42;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;21847
edible;5.01;5.66;8.38;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;32326
edible;6.02;7.12;9.77;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;35605
edible;5.86;6.46;9.61;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;12932
edible;6.04;5.96;9.13;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;4845
edible;6.9;7.25;9.75;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;21645
edible;5.58;6.7;9.64;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;16269
edible;5.4;7.28;9.37;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;22604
edible;6.06;7.25;10.37;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;20016
edible;5.93;6.31;9.73;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;33796
edible;5.27;6.13;9.35;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;28022
edible;6.67;7.05;10.01;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;30774
edible;5.74;6.8;9.7;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;25922
edible;6.76;8.33;10.91;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;24616
edible;6.18;6.28;9.59;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;35591
edible;5.81;6.8;9.22;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;2291
edible;6.75;7.15;10.48;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;21428
edible;5.01;5.88;9.17;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;30319
edible;5.52;7.38;10.25;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;34065
edible;4.29;5.47;8.32;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;25341
edible;6.94;6.74;8.99;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;35723
edible;6.24;7.64;11.31;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;31125
edible;4.94;7.03;9.66;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;31426
edible;4.97;5.26;8.97;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;18479
edible;6.21;6.85;9.9;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;24948
edible;5.77;6.41;9.33;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;20218
edible;5.55;6.55;8.47;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;21213
edible;5.0;6.5;9.61;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;30204
edible;6.09;6.32;9.49;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;5785
edible;6.08;6.83;9.83;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;13233
edible;6.44;7.26;9.93;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;255
edible;6.8;7.97;10.41;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;10129
edible;6.79;6.32;8.76;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;28785
edible;5.74;7.03;10.68;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;13250
edible;5.8;7.36;10.14;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;18315
edible;5.03;6.79;9.65;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;19262
edible;6.0;6.45;10.32;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;31273
edible;5.67;6.62;9.71;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;18933
edible;5.38;7.06;9.38;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;14697
edible;5.85;7.62;9.76;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;2236
edible;5.29;6.52;9.15;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;27517
edible;5.86;6.7;10.04;winter;0;1;0;1;0;0;0;0;0;0;1;0;0;6855
edible;5.68;6.89;9.16;winter;1;0;0;1;0;0;0;0;0;0;1;0;0;23029
edible;5.1;6.92;10.17;autumn;1;0;0;1;0;0;0;0;0;0;1;0;0;17689
edible;7.24;6.9;10.15;autumn;0;1;0;1;0;0;0;0;0;0;1;0;0;31810
poisonous;7.86;9.86;12.29;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;11050
poisonous;9.97;10.36;11.34;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;10740
poisonous;9.53;10.57;12.34;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;12368
poisonous;7.44;9.64;11.56;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;33629
poisonous;10.09;9.99;13.52;summer;1;0;0;1;0;0;0;0;0;1;0;0;0;33167
poisonous;9.45;9.61;12.18;autumn;0;1;0;0;0;0;1;0;0;1;0;0;0;34016
poisonous;9.71;10.65;12.79;autumn;1;0;0;1;0;0;0;0;0;1;0;0;0;12543
poisonous;9.5;10.63;11.89;summer;1;0;0;0;0;0;1;0;0;1;0;0;0;33697
poisonous;8.17;8.85;10.24;autumn;1;0;0;0;0;0;1;0;0;1;0;0;0;3136
poisonous;7.61;8.95;8.64;summer;1;0;0;0;0;0;1;0;0;1;0;0;0;23053
poisonous;8.26;9.97;11.32;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;24735
poisonous;10.98;10.62;12.03;summer;1;0;0;1;0;0;0;0;0;1;0;0;0;23294
poisonous;10.12;9.91;11.93;summer;1;0;0;0;0;0;1;0;0;1;0;0;0;15690
poisonous;8.49;10.51;12.09;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;15380
poisonous;10.9;10.44;11.75;summer;1;0;0;0;0;0;1;0;0;1;0;0;0;15543
poisonous;9.46;9.56;11.61;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;33236
poisonous;9.46;10.92;12.07;autumn;0;1;0;1;0;0;0;0;0;1;0;0;0;10545
poisonous;9.66;10.45;12.63;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;26008
poisonous;10.6;11.05;13.21;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;22296
poisonous;7.24;9.7;11.69;summer;1;0;0;0;0;0;1;0;0;1;0;0;0;12241
poisonous;9.92;9.04;10.73;summer;1;0;0;1;0;0;0;0;0;1;0;0;0;29207
poisonous;9.04;10.03;12.03;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;17513
poisonous;9.42;9.83;11.46;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;35357
poisonous;8.14;9.27;9.64;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;26898
poisonous;8.27;9.44;11.27;autumn;0;1;0;0;0;0;1;0;0;1;0;0;0;19218
poisonous;9.65;10.82;11.57;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;24458
poisonous;9.49;9.8;11.32;autumn;0;1;0;1;0;0;0;0;0;1;0;0;0;29378
poisonous;9.71;9.59;11.75;autumn;0;1;0;0;0;0;1;0;0;1;0;0;0;23787
poisonous;8.86;9.8;12.03;summer;1;0;0;0;0;0;1;0;0;0;0;0;1;9884
poisonous;11.3;11.58;13.71;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;20057
poisonous;7.3;8.66;8.99;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;28084
poisonous;9.6;9.3;10.76;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;36267
poisonous;6.83;9.87;10.57;summer;1;0;0;1;0;0;0;0;0;0;0;0;1;951
poisonous;10.2;9.58;12.08;autumn;0;1;0;1;0;0;0;0;0;0;0;0;1;4496
poisonous;10.83;11.3;13.36;autumn;0;1;0;0;0;0;1;0;0;0;0;0;1;22008
poisonous;9.03;9.99;12.27;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;12890
poisonous;9.51;10.78;13.79;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;21096
poisonous;9.47;10.64;12.55;autumn;0;1;0;0;0;0;1;0;0;1;0;0;0;36145
poisonous;8.6;10.21;11.56;autumn;1;0;0;1;0;0;0;0;0;0;0;0;1;24387
poisonous;7.85;9.55;12.47;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;12528
poisonous;8.9;10.37;11.19;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;9393
poisonous;8.18;9.25;11.34;autumn;1;0;0;1;0;0;0;0;0;1;0;0;0;18607
poisonous;8.33;10.49;11.69;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;8215
poisonous;7.35;9.55;10.06;autumn;0;1;0;0;0;0;1;0;0;1;0;0;0;28824
poisonous;8.03;9.04;11.07;summer;1;0;0;0;0;0;1;0;0;0;0;0;1;23979
poisonous;8.19;9.7;12.21;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;6010
poisonous;10.48;10.65;12.6;autumn;1;0;0;1;0;0;0;0;0;1;0;0;0;23151
poisonous;8.84;11.08;11.62;summer;0;1;0;0;0;0;1;0;0;0;0;0;1;10791
poisonous;9.03;10.48;12.32;summer;0;1;0;0;0;0;1;0;0;1;0;0;0;23870
poisonous;9.34;10.58;11.71;autumn;1;0;0;0;0;0;1;0;0;0;0;0;1;29167
poisonous;8.98;10.9;13.88;summer;0;1;0;1;0;0;0;0;0;0;0;0;1;30141
poisonous;8.26;10.49;11.57;summer;1;0;0;1;0;0;0;0;0;1;0;0;0;24857
